date,deputado_id,presente,sessao_id,justificativa
2011-06-08,530030,1,145,
2011-06-15,530030,1,153,
2011-06-15,530030,1,154,
2011-06-28,530030,0,167,Licen a para Tratamento de Sa de
2011-06-28,530030,0,168,Licen a para Tratamento de Sa de
2011-07-05,530030,1,175,
2011-08-03,530030,1,190,
2011-08-03,530030,1,191,
2011-08-11,530030,1,201,
2011-08-16,530030,1,206,
2011-08-17,530030,1,208,
2011-08-17,530030,1,209,
2011-08-23,530030,1,215,
2011-08-23,530030,1,216,
2011-08-24,530030,1,217,
2011-08-24,530030,1,218,
2011-08-30,530030,1,225,
2011-08-31,530030,1,228,
2011-09-01,530030,1,229,
2011-09-20,530030,1,252,
2011-09-21,530030,1,255,
2011-10-05,530030,0,273,Atendimento a Obriga  o Pol tico Partid ria
2011-10-05,530030,0,274,Atendimento a Obriga  o Pol tico Partid ria
2011-10-11,530030,0,281,Licen a para Tratamento de Sa de
2011-10-19,530030,1,287,
2011-10-26,530030,1,299,
2011-10-27,530030,1,300,
2011-11-01,530030,0,304,Licen a para Tratamento de Sa de
2011-11-08,530030,1,313,
2011-11-08,530030,1,314,
2011-11-09,530030,1,316,
2011-11-09,530030,0,317,Decis o da Mesa
2011-11-22,530030,0,331,
2011-11-22,530030,1,332,
2011-02-15,530047,0,011,Miss o Autorizada
2011-02-16,530047,0,013,Miss o Autorizada
2011-02-16,530047,0,014,Miss o Autorizada
2011-02-22,530047,1,019,
2011-02-22,530047,1,020,
2011-02-23,530047,1,021,
2011-04-05,530047,0,057,
2011-04-05,530047,0,058,
2011-04-06,530047,1,059,
2011-04-06,530047,1,060,
2011-04-13,530047,1,068,
2011-04-26,530047,1,084,
2011-04-27,530047,1,085,
2011-05-03,530047,1,093,
2011-05-10,530047,1,102,
2011-05-11,530047,1,107,
2011-05-18,530047,0,115,
2011-05-18,530047,0,116,
2011-05-24,530047,1,123,
2011-05-25,530047,1,126,
2011-06-08,530047,0,145,
2011-06-15,530047,1,153,
2011-06-15,530047,1,154,
2011-06-28,530047,1,167,
2011-06-28,530047,1,168,
2011-07-05,530047,1,175,
2011-08-03,530047,1,190,
2011-08-03,530047,1,191,
2011-08-11,530047,1,201,
2011-08-16,530047,1,206,
2011-08-17,530047,1,208,
2011-08-17,530047,1,209,
2011-08-23,530047,1,215,
2011-08-23,530047,1,216,
2011-08-24,530047,1,217,
2011-08-24,530047,1,218,
2011-08-30,530047,1,225,
2011-08-31,530047,1,228,
2011-09-01,530047,1,229,
2011-09-20,530047,1,252,
2011-09-21,530047,1,255,
2011-10-05,530047,1,273,
2011-10-05,530047,1,274,
2011-10-11,530047,0,281,Atendimento a Obriga  o Pol tico Partid ria
2011-10-19,530047,1,287,
2011-10-26,530047,1,299,
2011-10-27,530047,1,300,
2011-11-01,530047,1,304,
2011-11-08,530047,1,313,
2011-11-08,530047,1,314,
2011-11-09,530047,1,316,
2011-11-09,530047,1,317,
2011-11-22,530047,0,331,Miss o Autorizada
2011-11-22,530047,0,332,Miss o Autorizada
2011-02-15,530145,1,011,
2011-02-16,530145,1,013,
2011-02-16,530145,1,014,
2011-02-22,530145,1,019,
2011-02-22,530145,1,020,
2011-02-23,530145,1,021,
2011-04-05,530145,1,057,
2011-04-05,530145,1,058,
2011-04-06,530145,1,059,
2011-04-06,530145,1,060,
2011-04-13,530145,1,068,
2011-04-26,530145,1,084,
2011-04-27,530145,1,085,
2011-05-03,530145,1,093,
2011-05-10,530145,1,102,
2011-05-11,530145,1,107,
2011-05-18,530145,1,115,
2011-05-18,530145,1,116,
2011-05-24,530145,0,123,Atendimento a Obriga  o Pol tico Partid ria
2011-05-25,530145,0,126,Atendimento a Obriga  o Pol tico Partid ria
2011-06-08,530145,1,145,
2011-06-15,530145,1,153,
2011-06-15,530145,1,154,
2011-06-28,530145,1,167,
2011-06-28,530145,1,168,
2011-07-05,530145,0,175,Atendimento a Obriga  o Pol tico Partid ria
2011-08-03,530145,1,190,
2011-08-03,530145,1,191,
2011-08-11,530145,1,201,
2011-08-16,530145,1,206,
2011-08-17,530145,1,208,
2011-08-17,530145,1,209,
2011-08-23,530145,1,215,
2011-08-23,530145,1,216,
2011-08-24,530145,1,217,
2011-08-24,530145,1,218,
2011-08-30,530145,1,225,
2011-08-31,530145,1,228,
2011-09-01,530145,1,229,
2011-09-20,530145,1,252,
2011-09-21,530145,1,255,
2011-10-05,530145,1,273,
2011-10-05,530145,1,274,
2011-10-11,530145,0,281,Atendimento a Obriga  o Pol tico Partid ria
2011-10-19,530145,1,287,
2011-10-26,530145,1,299,
2011-10-27,530145,0,300,Atendimento a Obriga  o Pol tico Partid ria
2011-11-01,530145,0,304,Atendimento a Obriga  o Pol tico Partid ria
2011-11-08,530145,1,313,
2011-11-08,530145,1,314,
2011-11-09,530145,1,316,
2011-11-09,530145,1,317,
2011-11-22,530145,1,331,
2011-11-22,530145,1,332,
2011-02-15,523964,1,011,
2011-02-16,523964,1,013,
2011-02-16,523964,1,014,
2011-02-22,523964,1,019,
2011-02-22,523964,1,020,
2011-02-23,523964,1,021,
2011-04-05,523964,1,057,
2011-04-05,523964,1,058,
2011-04-06,523964,1,059,
2011-04-06,523964,1,060,
2011-04-13,523964,1,068,
2011-04-26,523964,1,084,
2011-04-27,523964,1,085,
2011-05-03,523964,1,093,
2011-05-10,523964,0,102,
2011-05-11,523964,1,107,
2011-05-18,523964,1,115,
2011-05-18,523964,1,116,
2011-05-24,523964,1,123,
2011-05-25,523964,1,126,
2011-06-08,523964,1,145,
2011-06-15,523964,1,153,
2011-06-15,523964,1,154,
2011-06-28,523964,1,167,
2011-06-28,523964,1,168,
2011-07-05,523964,1,175,
2011-08-03,523964,1,190,
2011-08-03,523964,1,191,
2011-08-11,523964,1,201,
2011-08-16,523964,1,206,
2011-08-17,523964,1,208,
2011-08-17,523964,1,209,
2011-08-23,523964,0,215,Atendimento a Obriga  o Pol tico Partid ria
2011-08-23,523964,0,216,Atendimento a Obriga  o Pol tico Partid ria
2011-08-24,523964,1,217,
2011-08-24,523964,1,218,
2011-08-30,523964,0,225,Atendimento a Obriga  o Pol tico Partid ria
2011-08-31,523964,0,228,Atendimento a Obriga  o Pol tico Partid ria
2011-09-01,523964,0,229,Atendimento a Obriga  o Pol tico Partid ria
2011-09-20,523964,0,252,Atendimento a Obriga  o Pol tico Partid ria
2011-09-21,523964,1,255,
2011-10-05,523964,1,273,
2011-10-05,523964,1,274,
2011-10-11,523964,1,281,
2011-10-19,523964,0,287,Atendimento a Obriga  o Pol tico Partid ria
2011-10-26,523964,1,299,
2011-10-27,523964,1,300,
2011-11-01,523964,1,304,
2011-11-08,523964,1,313,
2011-11-08,523964,1,314,
2011-11-09,523964,1,316,
2011-11-09,523964,1,317,
2011-11-22,523964,1,331,
2011-11-22,523964,1,332,
2011-02-15,530158,1,011,
2011-02-16,530158,1,013,
2011-02-16,530158,1,014,
2011-02-22,530158,1,019,
2011-02-22,530158,1,020,
2011-02-23,530158,1,021,
2011-04-05,530158,1,057,
2011-04-05,530158,1,058,
2011-04-06,530158,1,059,
2011-04-06,530158,1,060,
2011-04-13,530158,1,068,
2011-04-26,530158,1,084,
2011-04-27,530158,1,085,
2011-05-03,530158,1,093,
2011-05-10,530158,1,102,
2011-05-11,530158,1,107,
2011-05-18,530158,1,115,
2011-05-18,530158,1,116,
2011-05-24,530158,1,123,
2011-05-25,530158,1,126,
2011-06-08,530158,1,145,
2011-06-15,530158,0,153,Miss o Autorizada
2011-06-15,530158,0,154,Miss o Autorizada
2011-06-28,530158,1,167,
2011-06-28,530158,1,168,
2011-07-05,530158,1,175,
2011-08-03,530158,0,190,Atendimento a Obriga  o Pol tico Partid ria
2011-08-03,530158,0,191,Atendimento a Obriga  o Pol tico Partid ria
2011-08-11,530158,0,201,
2011-08-16,530158,1,206,
2011-08-17,530158,1,208,
2011-08-17,530158,1,209,
2011-08-23,530158,1,215,
2011-08-23,530158,1,216,
2011-08-24,530158,1,217,
2011-08-24,530158,1,218,
2011-08-30,530158,1,225,
2011-08-31,530158,1,228,
2011-09-01,530158,0,229,Atendimento a Obriga  o Pol tico Partid ria
2011-09-20,530158,1,252,
2011-09-21,530158,1,255,
2011-10-05,530158,1,273,
2011-10-05,530158,1,274,
2011-10-11,530158,1,281,
2011-10-19,530158,1,287,
2011-10-26,530158,0,299,Miss o Autorizada
2011-10-27,530158,0,300,Miss o Autorizada
2011-11-01,530158,0,304,Atendimento a Obriga  o Pol tico Partid ria
2011-11-08,530158,1,313,
2011-11-08,530158,1,314,
2011-11-09,530158,1,316,
2011-11-09,530158,1,317,
2011-11-22,530158,1,331,
2011-11-22,530158,1,332,
2011-02-15,530113,1,011,
2011-02-16,530113,1,013,
2011-02-16,530113,1,014,
2011-02-22,530113,1,019,
2011-02-22,530113,1,020,
2011-02-23,530113,1,021,
2011-04-05,530113,1,057,
2011-04-05,530113,1,058,
2011-04-06,530113,1,059,
2011-04-06,530113,1,060,
2011-04-13,530113,1,068,
2011-04-26,530113,1,084,
2011-04-27,530113,1,085,
2011-05-03,530113,1,093,
2011-05-10,530113,1,102,
2011-05-11,530113,1,107,
2011-05-18,530113,1,115,
2011-05-18,530113,1,116,
2011-05-24,530113,1,123,
2011-05-25,530113,1,126,
2011-06-08,530113,1,145,
2011-06-15,530113,1,153,
2011-06-15,530113,1,154,
2011-06-28,530113,1,167,
2011-06-28,530113,1,168,
2011-07-05,530113,1,175,
2011-08-03,530113,1,190,
2011-08-03,530113,1,191,
2011-08-11,530113,1,201,
2011-08-16,530113,1,206,
2011-08-17,530113,1,208,
2011-08-17,530113,1,209,
2011-08-23,530113,1,215,
2011-08-23,530113,1,216,
2011-08-24,530113,1,217,
2011-08-24,530113,1,218,
2011-08-30,530113,1,225,
2011-08-31,530113,1,228,
2011-09-01,530113,1,229,
2011-09-20,530113,1,252,
2011-09-21,530113,1,255,
2011-10-05,530113,1,273,
2011-10-05,530113,1,274,
2011-10-11,530113,1,281,
2011-10-19,530113,1,287,
2011-10-26,530113,1,299,
2011-10-27,530113,1,300,
2011-11-01,530113,1,304,
2011-11-08,530113,1,313,
2011-11-08,530113,1,314,
2011-11-09,530113,1,316,
2011-11-09,530113,1,317,
2011-11-22,530113,1,331,
2011-11-22,530113,1,332,
2011-02-15,530152,1,011,
2011-02-16,530152,1,013,
2011-02-16,530152,1,014,
2011-02-22,530152,1,019,
2011-02-22,530152,1,020,
2011-02-23,530152,1,021,
2011-04-05,530152,1,057,
2011-04-05,530152,1,058,
2011-04-06,530152,1,059,
2011-04-06,530152,1,060,
2011-04-13,530152,1,068,
2011-04-26,530152,1,084,
2011-04-27,530152,1,085,
2011-05-03,530152,1,093,
2011-05-10,530152,1,102,
2011-05-11,530152,1,107,
2011-05-18,530152,1,115,
2011-05-18,530152,1,116,
2011-05-24,530152,1,123,
2011-05-25,530152,1,126,
2011-06-08,530152,1,145,
2011-06-15,530152,1,153,
2011-06-15,530152,1,154,
2011-06-28,530152,1,167,
2011-06-28,530152,1,168,
2011-07-05,530152,1,175,
2011-08-03,530152,1,190,
2011-08-03,530152,1,191,
2011-08-11,530152,1,201,
2011-08-16,530152,1,206,
2011-08-17,530152,1,208,
2011-08-17,530152,1,209,
2011-08-23,530152,1,215,
2011-08-23,530152,1,216,
2011-08-24,530152,1,217,
2011-08-24,530152,1,218,
2011-08-30,530152,0,225,Licen a para Tratamento de Sa de
2011-08-31,530152,0,228,Licen a para Tratamento de Sa de
2011-09-01,530152,0,229,Licen a para Tratamento de Sa de
2011-09-20,530152,1,252,
2011-09-21,530152,1,255,
2011-10-05,530152,1,273,
2011-10-05,530152,1,274,
2011-10-11,530152,0,281,Atendimento a Obriga  o Pol tico Partid ria
2011-10-19,530152,1,287,
2011-10-26,530152,1,299,
2011-10-27,530152,1,300,
2011-11-01,530152,1,304,
2011-11-08,530152,1,313,
2011-11-08,530152,1,314,
2011-11-09,530152,1,316,
2011-11-09,530152,1,317,
2011-11-22,530152,1,331,
2011-11-22,530152,1,332,
2011-02-15,528540,1,011,
2011-02-16,528540,1,013,
2011-02-16,528540,1,014,
2011-02-22,528540,1,019,
2011-02-22,528540,1,020,
2011-02-23,528540,1,021,
2011-04-05,528540,1,057,
2011-04-05,528540,1,058,
2011-04-06,528540,1,059,
2011-04-06,528540,1,060,
2011-04-13,528540,1,068,
2011-04-26,528540,1,084,
2011-04-27,528540,1,085,
2011-05-03,528540,1,093,
2011-05-10,528540,0,102,Miss o Autorizada
2011-05-11,528540,0,107,Miss o Autorizada
2011-05-18,528540,0,115,Miss o Autorizada
2011-05-18,528540,0,116,Miss o Autorizada
2011-05-24,528540,1,123,
2011-05-25,528540,1,126,
2011-06-08,528540,1,145,
2011-06-15,528540,1,153,
2011-06-15,528540,1,154,
2011-06-28,528540,1,167,
2011-06-28,528540,1,168,
2011-07-05,528540,1,175,
2011-08-03,528540,1,190,
2011-08-03,528540,1,191,
2011-08-11,528540,1,201,
2011-08-16,528540,1,206,
2011-08-17,528540,1,208,
2011-08-17,528540,1,209,
2011-08-23,528540,1,215,
2011-08-23,528540,1,216,
2011-08-24,528540,1,217,
2011-08-24,528540,1,218,
2011-08-30,528540,1,225,
2011-08-31,528540,1,228,
2011-09-01,528540,1,229,
2011-09-20,528540,1,252,
2011-09-21,528540,1,255,
2011-10-05,528540,1,273,
2011-10-05,528540,1,274,
2011-10-11,528540,1,281,
2011-10-19,528540,1,287,
2011-10-26,528540,1,299,
2011-10-27,528540,1,300,
2011-11-01,528540,1,304,
2011-11-08,528540,1,313,
2011-11-08,528540,1,314,
2011-11-09,528540,1,316,
2011-11-09,528540,1,317,
2011-11-22,528540,1,331,
2011-11-22,528540,1,332,
2011-02-15,525831,1,011,
2011-02-16,525831,1,013,
2011-02-16,525831,1,014,
2011-02-22,525831,1,019,
2011-02-22,525831,1,020,
2011-02-23,525831,1,021,
2011-04-05,525831,1,057,
2011-04-05,525831,1,058,
2011-04-06,525831,1,059,
2011-04-06,525831,1,060,
2011-04-13,525831,1,068,
2011-04-26,525831,1,084,
2011-04-27,525831,1,085,
2011-05-03,525831,1,093,
2011-05-10,525831,1,102,
2011-05-11,525831,1,107,
2011-05-18,525831,1,115,
2011-05-18,525831,1,116,
2011-05-24,525831,1,123,
2011-05-25,525831,1,126,
2011-06-08,525831,1,145,
2011-06-15,525831,1,153,
2011-06-15,525831,1,154,
2011-06-28,525831,1,167,
2011-06-28,525831,1,168,
2011-07-05,525831,1,175,
2011-08-03,525831,1,190,
2011-08-03,525831,1,191,
2011-08-11,525831,1,201,
2011-08-16,525831,1,206,
2011-08-17,525831,1,208,
2011-08-17,525831,1,209,
2011-08-23,525831,1,215,
2011-08-23,525831,1,216,
2011-08-24,525831,1,217,
2011-08-24,525831,1,218,
2011-08-30,525831,1,225,
2011-08-31,525831,1,228,
2011-09-01,525831,1,229,
2011-09-20,525831,1,252,
2011-09-21,525831,1,255,
2011-10-05,525831,1,273,
2011-10-05,525831,1,274,
2011-10-11,525831,1,281,
2011-10-19,525831,1,287,
2011-10-26,525831,1,299,
2011-10-27,525831,0,300,Atendimento a Obriga  o Pol tico Partid ria
2011-11-01,525831,1,304,
2011-11-08,525831,1,313,
2011-11-08,525831,1,314,
2011-11-09,525831,1,316,
2011-11-09,525831,1,317,
2011-11-22,525831,1,331,
2011-11-22,525831,1,332,
2011-02-15,530041,1,011,
2011-02-16,530041,1,013,
2011-02-16,530041,1,014,
2011-02-22,530041,1,019,
2011-02-22,530041,1,020,
2011-02-23,530041,1,021,
2011-04-05,530041,1,057,
2011-04-05,530041,1,058,
2011-04-06,530041,1,059,
2011-04-06,530041,1,060,
2011-04-13,530041,1,068,
2011-04-26,530041,1,084,
2011-04-27,530041,1,085,
2011-05-03,530041,1,093,
2011-05-10,530041,1,102,
2011-05-11,530041,1,107,
2011-05-18,530041,1,115,
2011-05-18,530041,1,116,
2011-05-24,530041,0,123,
2011-05-25,530041,0,126,Atendimento a Obriga  o Pol tico Partid ria
2011-06-08,530041,1,145,
2011-06-15,530041,1,153,
2011-06-15,530041,1,154,
2011-06-28,530041,1,167,
2011-06-28,530041,1,168,
2011-07-05,530041,1,175,
2011-08-03,530041,1,190,
2011-08-03,530041,1,191,
2011-08-11,530041,0,201,Atendimento a Obriga  o Pol tico Partid ria
2011-08-16,530041,1,206,
2011-08-17,530041,1,208,
2011-08-17,530041,1,209,
2011-08-23,530041,1,215,
2011-08-23,530041,1,216,
2011-08-24,530041,1,217,
2011-08-24,530041,1,218,
2011-08-30,530041,1,225,
2011-08-31,530041,1,228,
2011-09-01,530041,1,229,
2011-09-20,530041,1,252,
2011-09-21,530041,1,255,
2011-10-05,530041,1,273,
2011-10-05,530041,1,274,
2011-10-11,530041,1,281,
2011-10-19,530041,1,287,
2011-10-26,530041,1,299,
2011-10-27,530041,1,300,
2011-11-01,530041,1,304,
2011-11-08,530041,1,313,
2011-11-08,530041,1,314,
2011-11-09,530041,1,316,
2011-11-09,530041,1,317,
2011-11-22,530041,0,331,
2011-11-22,530041,1,332,
2011-02-15,530118,1,011,
2011-02-16,530118,1,013,
2011-02-16,530118,1,014,
2011-02-22,530118,1,019,
2011-02-22,530118,1,020,
2011-02-23,530118,1,021,
2011-04-05,530118,1,057,
2011-04-05,530118,1,058,
2011-04-06,530118,1,059,
2011-04-06,530118,1,060,
2011-04-13,530118,1,068,
2011-04-26,530118,1,084,
2011-04-27,530118,1,085,
2011-05-03,530118,1,093,
2011-05-10,530118,1,102,
2011-05-11,530118,1,107,
2011-05-18,530118,1,115,
2011-05-18,530118,1,116,
2011-05-24,530118,1,123,
2011-05-25,530118,1,126,
2011-06-08,530118,1,145,
2011-06-15,530118,1,153,
2011-06-15,530118,1,154,
2011-06-28,530118,1,167,
2011-06-28,530118,1,168,
2011-07-05,530118,1,175,
2011-08-03,530118,1,190,
2011-08-03,530118,1,191,
2011-08-11,530118,1,201,
2011-08-16,530118,1,206,
2011-08-17,530118,1,208,
2011-08-17,530118,1,209,
2011-08-23,530118,1,215,
2011-08-23,530118,1,216,
2011-08-24,530118,1,217,
2011-08-24,530118,1,218,
2011-08-30,530118,1,225,
2011-08-31,530118,1,228,
2011-09-01,530118,1,229,
2011-09-20,530118,1,252,
2011-09-21,530118,1,255,
2011-10-05,530118,1,273,
2011-10-05,530118,1,274,
2011-10-11,530118,1,281,
2011-10-19,530118,1,287,
2011-10-26,530118,1,299,
2011-10-27,530118,1,300,
2011-11-01,530118,1,304,
2011-11-08,530118,1,313,
2011-11-08,530118,1,314,
2011-11-09,530118,1,316,
2011-11-09,530118,1,317,
2011-11-22,530118,1,331,
2011-11-22,530118,1,332,
2011-02-15,531198,1,011,
2011-02-16,531198,1,013,
2011-02-16,531198,1,014,
2011-02-22,531198,1,019,
2011-02-22,531198,1,020,
2011-02-23,531198,1,021,
2011-04-05,531198,1,057,
2011-04-05,531198,1,058,
2011-04-06,531198,1,059,
2011-04-06,531198,0,060,
2011-04-13,531198,1,068,
2011-04-26,531198,0,084,Atendimento a Obriga  o Pol tico Partid ria
2011-04-27,531198,0,085,Atendimento a Obriga  o Pol tico Partid ria
2011-05-03,531198,1,093,
2011-05-10,531198,1,102,
2011-05-11,531198,0,107,
2011-05-18,531198,1,115,
2011-05-18,531198,1,116,
2011-05-24,531198,0,123,
2011-05-25,531198,0,126,Atendimento a Obriga  o Pol tico Partid ria
2011-06-08,531198,1,145,
2011-06-15,531198,1,153,
2011-06-15,531198,0,154,
2011-06-28,531198,1,167,
2011-06-28,531198,1,168,
2011-07-05,531198,1,175,
2011-08-03,531198,1,190,
2011-08-03,531198,1,191,
2011-08-11,531198,0,201,Atendimento a Obriga  o Pol tico Partid ria
2011-08-16,531198,1,206,
2011-08-17,531198,1,208,
2011-08-17,531198,0,209,
2011-08-23,531198,1,215,
2011-08-23,531198,1,216,
2011-08-24,531198,1,217,
2011-08-24,531198,1,218,
2011-08-30,531198,0,225,Atendimento a Obriga  o Pol tico Partid ria
2011-08-31,531198,0,228,Atendimento a Obriga  o Pol tico Partid ria
2011-09-01,531198,0,229,Atendimento a Obriga  o Pol tico Partid ria
2011-09-20,531198,1,252,
2011-09-21,531198,1,255,
2011-10-05,531198,1,273,
2011-10-05,531198,1,274,
2011-10-11,531198,1,281,
2011-10-19,531198,1,287,
2011-10-26,531198,1,299,
2011-10-27,531198,1,300,
2011-11-01,531198,0,304,Atendimento a Obriga  o Pol tico Partid ria
2011-11-08,531198,1,313,
2011-11-08,531198,1,314,
2011-11-09,531198,1,316,
2011-11-09,531198,1,317,
2011-11-22,531198,1,331,
2011-11-22,531198,1,332,
2011-02-15,520857,1,011,
2011-02-16,520857,1,013,
2011-02-16,520857,1,014,
2011-02-22,520857,1,019,
2011-02-22,520857,1,020,
2011-02-23,520857,1,021,
2011-04-05,520857,1,057,
2011-04-05,520857,1,058,
2011-04-06,520857,1,059,
2011-04-06,520857,1,060,
2011-04-13,520857,1,068,
2011-04-26,520857,1,084,
2011-04-27,520857,1,085,
2011-05-03,520857,1,093,
2011-05-10,520857,1,102,
2011-05-11,520857,1,107,
2011-05-18,520857,1,115,
2011-05-18,520857,1,116,
2011-05-24,520857,1,123,
2011-05-25,520857,1,126,
2011-06-08,520857,1,145,
2011-06-15,520857,1,153,
2011-06-15,520857,1,154,
2011-06-28,520857,1,167,
2011-06-28,520857,1,168,
2011-07-05,520857,0,175,Atendimento a Obriga  o Pol tico Partid ria
2011-08-03,520857,1,190,
2011-08-03,520857,1,191,
2011-08-11,520857,1,201,
2011-08-16,520857,1,206,
2011-08-17,520857,1,208,
2011-08-17,520857,1,209,
2011-08-23,520857,1,215,
2011-08-23,520857,1,216,
2011-08-24,520857,1,217,
2011-08-24,520857,1,218,
2011-08-30,520857,0,225,Atendimento a Obriga  o Pol tico Partid ria
2011-08-31,520857,0,228,Atendimento a Obriga  o Pol tico Partid ria
2011-09-01,520857,0,229,Atendimento a Obriga  o Pol tico Partid ria
2011-09-20,520857,1,252,
2011-09-21,520857,1,255,
2011-10-05,520857,1,273,
2011-10-05,520857,1,274,
2011-10-11,520857,1,281,
2011-10-19,520857,1,287,
2011-10-26,520857,1,299,
2011-10-27,520857,1,300,
2011-11-01,520857,0,304,Atendimento a Obriga  o Pol tico Partid ria
2011-11-08,520857,1,313,
2011-11-08,520857,1,314,
2011-11-09,520857,1,316,
2011-11-09,520857,1,317,
2011-11-22,520857,1,331,
2011-11-22,520857,0,332,
2011-02-15,524833,1,011,
2011-02-16,524833,1,013,
2011-02-16,524833,1,014,
2011-02-22,524833,1,019,
2011-02-22,524833,1,020,
2011-02-23,524833,1,021,
2011-04-05,524833,0,057,
2011-04-05,524833,1,058,
2011-04-06,524833,1,059,
2011-04-06,524833,1,060,
2011-04-13,524833,1,068,
2011-04-26,524833,1,084,
2011-04-27,524833,1,085,
2011-05-03,524833,1,093,
2011-05-10,524833,0,102,
2011-05-11,524833,1,107,
2011-05-18,524833,1,115,
2011-05-18,524833,1,116,
2011-05-24,524833,1,123,
2011-05-25,524833,1,126,
2011-06-08,524833,1,145,
2011-06-15,524833,1,153,
2011-06-15,524833,1,154,
2011-06-28,524833,1,167,
2011-06-28,524833,1,168,
2011-07-05,524833,1,175,
2011-08-03,524833,1,190,
2011-08-03,524833,1,191,
2011-08-11,524833,1,201,
2011-08-16,524833,0,206,Licen a para Tratamento de Sa de
2011-08-17,524833,0,208,Licen a para Tratamento de Sa de
2011-08-17,524833,0,209,Licen a para Tratamento de Sa de
2011-08-23,524833,0,215,Licen a para Tratamento de Sa de
2011-08-23,524833,0,216,Licen a para Tratamento de Sa de
2011-08-24,524833,0,217,Licen a para Tratamento de Sa de
2011-08-24,524833,0,218,Licen a para Tratamento de Sa de
2011-08-30,524833,1,225,
2011-08-31,524833,1,228,
2011-09-01,524833,1,229,
2011-09-20,524833,1,252,
2011-09-21,524833,1,255,
2011-10-05,524833,1,273,
2011-10-05,524833,1,274,
2011-10-11,524833,0,281,Licen a para Tratamento de Sa de
2011-10-19,524833,1,287,
2011-10-26,524833,0,299,Licen a para Tratamento de Sa de
2011-10-27,524833,0,300,Licen a para Tratamento de Sa de
2011-11-01,524833,1,304,
2011-11-08,524833,1,313,
2011-11-08,524833,1,314,
2011-11-09,524833,1,316,
2011-11-09,524833,1,317,
2011-11-22,524833,1,331,
2011-11-22,524833,1,332,
2011-02-15,528553,1,011,
2011-02-16,528553,1,013,
2011-02-16,528553,1,014,
2011-02-22,528553,1,019,
2011-02-22,528553,1,020,
2011-02-23,528553,1,021,
2011-04-05,528553,1,057,
2011-04-05,528553,1,058,
2011-04-06,528553,0,059,Miss o Autorizada
2011-04-06,528553,0,060,Miss o Autorizada
2011-04-13,528553,0,068,Miss o Autorizada
2011-04-26,528553,1,084,
2011-04-27,528553,1,085,
2011-05-03,528553,1,093,
2011-05-10,528553,1,102,
2011-05-11,528553,1,107,
2011-05-18,528553,1,115,
2011-05-18,528553,1,116,
2011-05-24,528553,1,123,
2011-05-25,528553,1,126,
2011-06-08,528553,1,145,
2011-06-15,528553,1,153,
2011-06-15,528553,1,154,
2011-06-28,528553,1,167,
2011-06-28,528553,1,168,
2011-07-05,528553,1,175,
2011-08-03,528553,0,190,Miss o Autorizada
2011-08-03,528553,0,191,Miss o Autorizada
2011-08-11,528553,1,201,
2011-08-16,528553,1,206,
2011-08-17,528553,1,208,
2011-08-17,528553,0,209,Miss o Autorizada
2011-08-23,528553,1,215,
2011-08-23,528553,1,216,
2011-08-24,528553,1,217,
2011-08-24,528553,1,218,
2011-08-30,528553,1,225,
2011-08-31,528553,1,228,
2011-09-01,528553,1,229,
2011-09-20,528553,1,252,
2011-09-21,528553,1,255,
2011-10-05,528553,1,273,
2011-10-05,528553,1,274,
2011-10-11,528553,0,281,Atendimento a Obriga  o Pol tico Partid ria
2011-10-19,528553,1,287,
2011-10-26,528553,1,299,
2011-10-27,528553,1,300,
2011-11-01,528553,1,304,
2011-11-08,528553,1,313,
2011-11-08,528553,1,314,
2011-11-09,528553,1,316,
2011-11-09,528553,1,317,
2011-11-22,528553,1,331,
2011-11-22,528553,1,332,
2011-02-15,530006,0,011,Atendimento a Obriga  o Pol tico Partid ria
2011-02-16,530006,1,013,
2011-02-16,530006,1,014,
2011-02-22,530006,0,019,Atendimento a Obriga  o Pol tico Partid ria
2011-02-22,530006,0,020,Atendimento a Obriga  o Pol tico Partid ria
2011-02-23,530006,1,021,
2011-04-05,530006,0,057,Atendimento a Obriga  o Pol tico Partid ria
2011-04-05,530006,0,058,Atendimento a Obriga  o Pol tico Partid ria
2011-04-06,530006,0,059,Atendimento a Obriga  o Pol tico Partid ria
2011-04-06,530006,0,060,Atendimento a Obriga  o Pol tico Partid ria
2011-04-13,530006,1,068,
2011-04-26,530006,1,084,
2011-04-27,530006,1,085,
2011-05-03,530006,0,093,Atendimento a Obriga  o Pol tico Partid ria
2011-05-10,530006,1,102,
2011-05-11,530006,1,107,
2011-05-18,530006,0,115,Atendimento a Obriga  o Pol tico Partid ria
2011-05-18,530006,0,116,Atendimento a Obriga  o Pol tico Partid ria
2011-05-24,530006,1,123,
2011-05-25,530006,1,126,
2011-06-08,530006,1,145,
2011-06-15,530006,0,153,Atendimento a Obriga  o Pol tico Partid ria
2011-06-15,530006,0,154,Atendimento a Obriga  o Pol tico Partid ria
2011-06-28,530006,1,167,
2011-06-28,530006,1,168,
2011-07-05,530006,0,175,Atendimento a Obriga  o Pol tico Partid ria
2011-08-03,530006,1,190,
2011-08-03,530006,1,191,
2011-08-11,530006,1,201,
2011-08-16,530006,1,206,
2011-08-17,530006,1,208,
2011-08-17,530006,1,209,
2011-08-23,530006,1,215,
2011-08-23,530006,1,216,
2011-08-24,530006,1,217,
2011-08-24,530006,1,218,
